"scenario","val","lower","upper","group","inter"
2,-0.0166733410084018,-0.0293733486429399,-0.00490496587789638,"Both-Both","Vaccination"
2,-0.0179127323552232,-0.0308794907270645,-0.00593694005442576,"Both-Contact","Vaccination"
2,-0.0158542875219266,-0.0287109495978285,-0.00360685162192205,"Both-Duration","Vaccination"
2,0.00572819715537014,-0.00457157353583283,0.0167494583464049,"Patients-Both","Vaccination"
2,-0.0117760838508544,-0.0238095643403047,-4.17497931453818e-05,"Patients-Contact","Vaccination"
2,-0.0119528065507774,-0.024512900897711,-5.00490600727099e-05,"Patients-Duration","Vaccination"
2,-0.0361133717139015,-0.0497144478521975,-0.0237893752542961,"Staff-Both","Vaccination"
2,-0.0248142795996681,-0.0374912703964466,-0.011923507590902,"Staff-Contact","Vaccination"
2,-0.0153950770038649,-0.0274080066057672,-0.0043814739494686,"Staff-Duration","Vaccination"
4,0.00834190977173343,-0.00195001377934782,0.0202746443071139,"Both-Both","Vaccination"
4,-0.0127004427832482,-0.0250162710529257,-0.00175387952743209,"Both-Contact","Vaccination"
4,-0.00353740564959331,-0.0150441531844134,0.00755104559128098,"Both-Duration","Vaccination"
4,0.0137846544108887,0.00159837762302574,0.0258753818047722,"Patients-Both","Vaccination"
4,-0.0171557168421525,-0.0299862333715525,-0.00548536773150627,"Patients-Contact","Vaccination"
4,0.0286157493601799,0.0167036263998082,0.0416537410823316,"Patients-Duration","Vaccination"
4,-0.0106718321319593,-0.0228833211128745,2.04113537050281e-05,"Staff-Both","Vaccination"
4,0.00342470705717006,-0.00761836064315745,0.0149864368034883,"Staff-Contact","Vaccination"
4,-0.00324594336206224,-0.0142984218742686,0.00789901013365996,"Staff-Duration","Vaccination"
6,-0.00620864487300708,-0.0178706135760171,0.0040054120429045,"Both-Both","Vaccination"
6,3.09861903548527e-05,-0.0100379510684546,0.0123123825342075,"Both-Contact","Vaccination"
6,0.0178067799288647,0.00630738332282418,0.0293960445547197,"Both-Duration","Vaccination"
6,0.00123389312588543,-0.00891568937134964,0.0125765569614711,"Patients-Both","Vaccination"
6,0.00643519915320807,-0.00429418359622941,0.0181130778879138,"Patients-Contact","Vaccination"
6,0.0512003908888549,0.0391658323866552,0.0625151858887801,"Patients-Duration","Vaccination"
6,-0.0157074481592452,-0.0281110000082998,-0.00404888839715895,"Staff-Both","Vaccination"
6,0.0223258743680856,0.0107201115341291,0.0341457277869696,"Staff-Contact","Vaccination"
6,-0.0029003086702108,-0.0147794004534774,0.00835185067149969,"Staff-Duration","Vaccination"
8,0.0131888691900837,0.00161479383321044,0.024862345039484,"Both-Both","Vaccination"
8,-0.017506439925003,-0.0296915247132194,-0.00590807434330779,"Both-Contact","Vaccination"
8,0.0070492314823705,-0.00386457937784316,0.0188000968627383,"Both-Duration","Vaccination"
8,0.00502898107461941,-0.00539606376879059,0.0166143147182455,"Patients-Both","Vaccination"
8,-0.01780969885511,-0.0294469212951079,-0.00662522616093786,"Patients-Contact","Vaccination"
8,0.0791918279780507,0.0671802526726233,0.0908649327628677,"Patients-Duration","Vaccination"
8,0.0166792371073923,0.00547323165095512,0.0285283405029243,"Staff-Both","Vaccination"
8,0.00164477766467956,-0.00914071116159351,0.0134668144436789,"Staff-Contact","Vaccination"
8,-0.017288826298457,-0.0293293882574829,-0.00616657384638462,"Staff-Duration","Vaccination"
10,0.00393295596730544,-0.00665020437043542,0.0158301731115928,"Both-Both","Vaccination"
10,-0.0193236702411802,-0.0311879584677425,-0.00790021394994297,"Both-Contact","Vaccination"
10,-0.00653798444755546,-0.0187431088328473,0.00450317221806813,"Both-Duration","Vaccination"
10,0.024954616309541,0.0125228757433772,0.0367735614991631,"Patients-Both","Vaccination"
10,-0.0157618328365167,-0.0278219401053768,-0.00416454671094082,"Patients-Contact","Vaccination"
10,0.0431350987904712,0.0313127448023826,0.0546698054017152,"Patients-Duration","Vaccination"
10,2.0557137098459e-05,-0.00978383481048396,0.0120514065152741,"Staff-Both","Vaccination"
10,0.0126371999065912,4.5827801953832e-06,0.0246059099310761,"Staff-Contact","Vaccination"
10,0.0272547957178353,0.0155143201608454,0.0396555438592993,"Staff-Duration","Vaccination"
