"scenario","val","lower","upper","group","inter"
2,0.023930086963282,0.0125313101957295,0.0356925343390872,"Both-Both","Contact precaution"
2,0.00495091764175768,-0.00458619350345517,0.016015378135236,"Both-Contact","Contact precaution"
2,0.0394104698081483,0.027754153070919,0.0499847748643285,"Both-Duration","Contact precaution"
2,0.0240721346383214,0.0130398377956792,0.034855809749482,"Patients-Both","Contact precaution"
2,0.0062692750316581,-0.00318717915631097,0.0173811280843195,"Patients-Contact","Contact precaution"
2,0.0565500895847748,0.045581115930407,0.0681039424014574,"Patients-Duration","Contact precaution"
2,0.0297770692574433,0.0188083539663143,0.041616479881883,"Staff-Both","Contact precaution"
2,0.0333602344300155,0.022310653989217,0.044780952557823,"Staff-Contact","Contact precaution"
2,0.032743528282779,0.0211111378448167,0.0446372381708513,"Staff-Duration","Contact precaution"
4,0.0439628603378508,0.0322189297829828,0.0547739885173257,"Both-Both","Contact precaution"
4,0.0604441432589371,0.0496868636387124,0.0716485656761526,"Both-Contact","Contact precaution"
4,0.0766833128443623,0.0658239257394886,0.0874479227515927,"Both-Duration","Contact precaution"
4,0.0635080193013286,0.0526413463931608,0.0742145829130378,"Patients-Both","Contact precaution"
4,0.0672166298248013,0.0557089872166596,0.0780601592945822,"Patients-Contact","Contact precaution"
4,0.0914124525236246,0.080868789865508,0.101233463253989,"Patients-Duration","Contact precaution"
4,0.0765495463563598,0.0658399774905476,0.0873204152306395,"Staff-Both","Contact precaution"
4,0.101231199474663,0.0908824528980633,0.111477431089929,"Staff-Contact","Contact precaution"
4,0.127970589645708,0.11751095193898,0.138533068496525,"Staff-Duration","Contact precaution"
6,0.0817845078438842,0.0706333655264163,0.0929449924995214,"Both-Both","Contact precaution"
6,0.073044711941557,0.0620816510011606,0.0836630213896081,"Both-Contact","Contact precaution"
6,0.0951892333598111,0.0842202896048702,0.105261756046283,"Both-Duration","Contact precaution"
6,0.0872927295294705,0.0765062257526937,0.0973492349737619,"Patients-Both","Contact precaution"
6,0.0458499849749228,0.0347933612413643,0.0563022823215597,"Patients-Contact","Contact precaution"
6,0.121930146490479,0.111460000148282,0.131886961001859,"Patients-Duration","Contact precaution"
6,0.110787471550912,0.10000347498603,0.120887398264411,"Staff-Both","Contact precaution"
6,0.12317120471709,0.112318373234748,0.133836566660494,"Staff-Contact","Contact precaution"
6,0.0990238991330609,0.0879708017721816,0.109859085349231,"Staff-Duration","Contact precaution"
8,0.0649143487205336,0.0535760614765989,0.0756506205672375,"Both-Both","Contact precaution"
8,0.0857467089385533,0.0752983663041054,0.0961601938104548,"Both-Contact","Contact precaution"
8,0.10521985388241,0.0949910381678247,0.11591357681626,"Both-Duration","Contact precaution"
8,0.114053990335208,0.103985539968371,0.124097598212607,"Patients-Both","Contact precaution"
8,0.062468145739627,0.0511206859447935,0.0729259948785858,"Patients-Contact","Contact precaution"
8,0.13313311085684,0.122636530933761,0.142883238794253,"Patients-Duration","Contact precaution"
8,0.0945265115112216,0.0833111030865432,0.105021921333639,"Staff-Both","Contact precaution"
8,0.128733126173652,0.118059241041897,0.138892856348006,"Staff-Contact","Contact precaution"
8,0.123837416805892,0.113032786056122,0.134210338691859,"Staff-Duration","Contact precaution"
10,0.0713875710321845,0.0598473270650932,0.0817218211836464,"Both-Both","Contact precaution"
10,0.0755564940330943,0.0653469926620751,0.0862876381110234,"Both-Contact","Contact precaution"
10,0.0793217559617315,0.0679789742097015,0.0903270752435733,"Both-Duration","Contact precaution"
10,0.0767402715789961,0.0659055116469593,0.0874839958051874,"Patients-Both","Contact precaution"
10,0.0493484688310751,0.0387656147982334,0.0601567323401279,"Patients-Contact","Contact precaution"
10,0.135983578427993,0.125911825652507,0.145933445900719,"Patients-Duration","Contact precaution"
10,0.103227946882683,0.0930131939621418,0.11361405941657,"Staff-Both","Contact precaution"
10,0.143956294338076,0.133748041309617,0.154367643683121,"Staff-Contact","Contact precaution"
10,0.0937569560048184,0.082849309751253,0.104248671549673,"Staff-Duration","Contact precaution"
