"scenario","val","lower","upper","group","inter"
2,0.0333178684810603,0.0208370473755127,0.0451250935931285,"Both-Both","Contact precaution"
2,0.0174950323435915,0.00608465105679909,0.029776454408177,"Both-Contact","Contact precaution"
2,0.0146464473942653,0.00316714013644375,0.0268755672588641,"Both-Duration","Contact precaution"
2,0.0219850584118387,0.00959974961615935,0.0335686243053506,"Patients-Both","Contact precaution"
2,0.00449243801551672,-0.0051369559167567,0.0164728056765881,"Patients-Contact","Contact precaution"
2,0.0312934521764621,0.0198284927160317,0.0428284354032792,"Patients-Duration","Contact precaution"
2,0.0803644028828374,0.0686825563609683,0.093278822185039,"Staff-Both","Contact precaution"
2,0.0666393830094242,0.0535765999954701,0.0778190667009259,"Staff-Contact","Contact precaution"
2,0.0332948532240668,0.0208509733104817,0.044859772175104,"Staff-Duration","Contact precaution"
4,0.0818679539157907,0.0694183690525117,0.09374502228102,"Both-Both","Contact precaution"
4,0.0778893855808937,0.066666521595091,0.0897727688783884,"Both-Contact","Contact precaution"
4,0.0969560110034301,0.0843023919019517,0.108290370569023,"Both-Duration","Contact precaution"
4,0.0499324660016923,0.0381001049398531,0.0624777779878503,"Patients-Both","Contact precaution"
4,0.0391697250549202,0.0269148269739328,0.0514272202111658,"Patients-Contact","Contact precaution"
4,0.0918971947687091,0.080105586388094,0.104183623345304,"Patients-Duration","Contact precaution"
4,0.118051501453758,0.107053930133631,0.129475950150117,"Staff-Both","Contact precaution"
4,0.128930755172947,0.116858060539655,0.14096163947441,"Staff-Contact","Contact precaution"
4,0.0782845878835496,0.0666877487560484,0.0898667764035049,"Staff-Duration","Contact precaution"
6,0.0726235538544608,0.0606558877522982,0.0841927388776495,"Both-Both","Contact precaution"
6,0.136309095838862,0.12499436804626,0.148679582333223,"Both-Contact","Contact precaution"
6,0.0628089275753823,0.0500581910135501,0.0741372978947209,"Both-Duration","Contact precaution"
6,0.0649215067721154,0.052051556795403,0.0763704658198439,"Patients-Both","Contact precaution"
6,0.0619013888086896,0.0491555682137494,0.0729268207166651,"Patients-Contact","Contact precaution"
6,0.104191685825168,0.0923687596461201,0.11581687635325,"Patients-Duration","Contact precaution"
6,0.148325509884907,0.136380828863267,0.159340140100804,"Staff-Both","Contact precaution"
6,0.159079946934786,0.148340511783202,0.170332929699003,"Staff-Contact","Contact precaution"
6,0.0952060756334097,0.0832980175844643,0.107188083540272,"Staff-Duration","Contact precaution"
8,0.099542400909298,0.0865140809359409,0.111129432314105,"Both-Both","Contact precaution"
8,0.123060755508009,0.111168944862656,0.134497783942322,"Both-Contact","Contact precaution"
8,0.100047624877797,0.0874940843458891,0.111814693531767,"Both-Duration","Contact precaution"
8,0.0520187765910339,0.0384697577550946,0.0654486934360149,"Patients-Both","Contact precaution"
8,0.0824472298288026,0.07055037594855,0.0944316768998563,"Patients-Contact","Contact precaution"
8,0.125006512224647,0.113121502033669,0.137064289829554,"Patients-Duration","Contact precaution"
8,0.129447371290245,0.117544117928162,0.14166009001386,"Staff-Both","Contact precaution"
8,0.151125206991167,0.139522219411226,0.163423677055515,"Staff-Contact","Contact precaution"
8,0.13696301194732,0.125019337655885,0.148868235811324,"Staff-Duration","Contact precaution"
10,0.0769191126368644,0.0654353350053583,0.0889756958835924,"Both-Both","Contact precaution"
10,0.119496938817249,0.108171231364654,0.131245387672175,"Both-Contact","Contact precaution"
10,0.111130319047503,0.1000439287849,0.122623906238817,"Both-Duration","Contact precaution"
10,0.0674317731652054,0.0548116056820718,0.0795862597032712,"Patients-Both","Contact precaution"
10,0.0889666932075298,0.0760714721483695,0.100806644396395,"Patients-Contact","Contact precaution"
10,0.121262279003222,0.109432519370309,0.133096639133658,"Patients-Duration","Contact precaution"
10,0.145485082441552,0.13364975558669,0.156175191980328,"Staff-Both","Contact precaution"
10,0.184609842125155,0.174142982181444,0.195193955393119,"Staff-Contact","Contact precaution"
10,0.15904567385215,0.148782171791575,0.169860647747352,"Staff-Duration","Contact precaution"
