"scenario","val","lower","upper","group","inter"
2,0.0940250225246237,0.082986951138292,0.105285321578492,"Both-Both","Contact precaution"
2,0.0713482546082902,0.0589811861395481,0.083255396815251,"Both-Contact","Contact precaution"
2,0.0863307351810983,0.0745591872120962,0.0980887324936638,"Both-Duration","Contact precaution"
2,0.0883196196039677,0.0764255625716869,0.099948753006102,"Patients-Both","Contact precaution"
2,0.0882566381139223,0.0769289857226446,0.0999898758645325,"Patients-Contact","Contact precaution"
2,0.129177254845423,0.117972066499661,0.140009377536765,"Patients-Duration","Contact precaution"
2,0.111479425871959,0.100299979061101,0.122286877042366,"Staff-Both","Contact precaution"
2,0.159075609597275,0.148546590590126,0.169461447681843,"Staff-Contact","Contact precaution"
2,0.110521322115195,0.0991579948408795,0.121557219858872,"Staff-Duration","Contact precaution"
4,0.154711405252364,0.143760751053214,0.165478270553995,"Both-Both","Contact precaution"
4,0.157810325025645,0.146978902804526,0.168073343228112,"Both-Contact","Contact precaution"
4,0.180915333387194,0.170032256189924,0.191914748531927,"Both-Duration","Contact precaution"
4,0.145783598820743,0.134910415433361,0.156313709814903,"Patients-Both","Contact precaution"
4,0.177555205520474,0.166936279077076,0.187433058678192,"Patients-Contact","Contact precaution"
4,0.211502215975184,0.201645678310101,0.221227344900616,"Patients-Duration","Contact precaution"
4,0.198113944611202,0.187422928440522,0.208671892265017,"Staff-Both","Contact precaution"
4,0.261536564322579,0.252735865742019,0.270429306131052,"Staff-Contact","Contact precaution"
4,0.164370885625345,0.153667757442995,0.174958974296471,"Staff-Duration","Contact precaution"
6,0.187565073379174,0.177113291893079,0.197941132075693,"Both-Both","Contact precaution"
6,0.188941961771551,0.178605699404457,0.199407268446337,"Both-Contact","Contact precaution"
6,0.203707640554723,0.193216484758768,0.21386691005603,"Both-Duration","Contact precaution"
6,0.167520809227311,0.157133855236771,0.177823070448155,"Patients-Both","Contact precaution"
6,0.189688007595115,0.179171020482574,0.200042330583845,"Patients-Contact","Contact precaution"
6,0.243881000974615,0.234867607068573,0.253108145514767,"Patients-Duration","Contact precaution"
6,0.23417574528447,0.224344090268353,0.244080505206966,"Staff-Both","Contact precaution"
6,0.279186720891163,0.269889635812577,0.288592756678804,"Staff-Contact","Contact precaution"
6,0.21386558335765,0.20377406014119,0.224089579017538,"Staff-Duration","Contact precaution"
8,0.215292923184832,0.205542940769187,0.225028193901244,"Both-Both","Contact precaution"
8,0.167804458209371,0.157061494575771,0.17860394133775,"Both-Contact","Contact precaution"
8,0.205567402084658,0.195932950276225,0.215509253403574,"Both-Duration","Contact precaution"
8,0.169084163013568,0.158479232104942,0.17938957541566,"Patients-Both","Contact precaution"
8,0.209364307313293,0.199312385281646,0.219319083748407,"Patients-Contact","Contact precaution"
8,0.283295615516581,0.273939226365166,0.291696866449501,"Patients-Duration","Contact precaution"
8,0.252754443316806,0.243075177178858,0.262102256928603,"Staff-Both","Contact precaution"
8,0.280545142746828,0.271002298613901,0.289461436013973,"Staff-Contact","Contact precaution"
8,0.229153497025258,0.218717435186586,0.238937791254295,"Staff-Duration","Contact precaution"
10,0.199123472616075,0.188893654140393,0.208786547898118,"Both-Both","Contact precaution"
10,0.166653246054014,0.15547546401188,0.177106450408449,"Both-Contact","Contact precaution"
10,0.160783907996437,0.150330788665299,0.17141998653363,"Both-Duration","Contact precaution"
10,0.181315177608034,0.1707030015791,0.191702352011019,"Patients-Both","Contact precaution"
10,0.214310440548205,0.204157338771931,0.224772705853105,"Patients-Contact","Contact precaution"
10,0.284291845287409,0.275300092905618,0.293208885415933,"Patients-Duration","Contact precaution"
10,0.249092764343205,0.239596036167166,0.257901723335773,"Staff-Both","Contact precaution"
10,0.298775344349175,0.28968009625129,0.307698925710778,"Staff-Contact","Contact precaution"
10,0.233343260886015,0.223658581363008,0.243466805892156,"Staff-Duration","Contact precaution"
